author,post,ori_topic,ori_id,new_topic,label,type_idx,new_id,arc_id,text,pos_text,text_s,topic,topic_str,seen?,contains_topic?
JW,"MDs are not scientists. Correlation is not causation. I'd rather someone self-medicate with (preferrably legal) Marijuana. Prohibition makes hard drugs seem equivalent and risks making the gateway claims self-fulfilling. Robert Dupont, MD, from wikipedia: He claims that marijuana is ""the most dangerous drug"",[11] a claim that is at odds with current scientific consensus.[12] He served as a paid consultant for Straight, Incorporated, a ""controversial non-profit drug rehabilitation program"" for youth that was the subject of numerous allegations of abuse and which was successfully sued for false imprisonment and maltreatment.[13]",marijuana,A3813-P,medical marijuana,1,3,6479,18341272,"[[""mds"", ""scientists""], [""correlation"", ""causation""], [""'d"", ""rather"", ""someone"", ""self"", ""medicate"", ""preferrably"", ""legal"", ""marijuana""], [""prohibition"", ""makes"", ""hard"", ""drugs"", ""seem"", ""equivalent"", ""risks"", ""making"", ""gateway"", ""claims"", ""self"", ""fulfilling""], [""robert"", ""dupont"", ""md"", ""wikipedia"", ""claims"", ""marijuana"", ""dangerous"", ""drug\"",[11"", ""claim"", ""odds"", ""current"", ""scientific"", ""consensus""], [""12"", ""served"", ""paid"", ""consultant"", ""straight"", ""incorporated"", ""controversial"", ""non"", ""profit"", ""drug"", ""rehabilitation"", ""program"", ""youth"", ""subject"", ""numerous"", ""allegations"", ""abuse"", ""successfully"", ""sued"", ""false"", ""imprisonment"", ""maltreatment""], [""13""]]","[[""NNS"", ""NNS""], [""NN"", ""NN""], [""MD"", ""RB"", ""NN"", ""NN"", ""NN"", ""RB"", ""JJ"", ""NNP""], [""NN"", ""VBZ"", ""JJ"", ""NNS"", ""VBP"", ""JJ"", ""NNS"", ""VBG"", ""NN"", ""VBZ"", ""NN"", ""VBG""], [""NNP"", ""NNP"", ""NNP"", ""NN"", ""VBZ"", ""NN"", ""JJ"", ""NNS"", ""NN"", ""NNS"", ""JJ"", ""JJ"", ""NN""], [""CD"", ""VBD"", ""VBN"", ""NN"", ""NNP"", ""NNP"", ""JJ"", ""AFX"", ""NN"", ""NN"", ""NN"", ""NN"", ""NN"", ""NN"", ""JJ"", ""NNS"", ""NN"", ""RB"", ""VBN"", ""JJ"", ""NN"", ""NN""], [""CD""]]","mds scientists. correlation causation. 'd rather someone self medicate preferrably legal marijuana. prohibition makes hard drugs seem equivalent risks making gateway claims self fulfilling. robert dupont md wikipedia claims marijuana dangerous drug"",[11 claim odds current scientific consensus. 12 served paid consultant straight incorporated controversial non profit drug rehabilitation program youth subject numerous allegations abuse successfully sued false imprisonment maltreatment. 13","[""medical"", ""marijuana""]",medical marijuana,1,0
Ram,"Assad is a dictator... but, this is what that part of the world needs. Iraq fell apart after we removed Saddam Husein...and as a result, the Sunni insurgency began, Al Quaeda reincarnated and ISIS was born ... all in Saddam's absence. Our war in Iraq was a mistake, our war in Libya was a mistake... we must not repeat those same mistakes in Syria. Tyrants like Assad are what keeps the extremists under control. The culture of the middle east needs those dictators that keep the extremists in check... removing those dictators will open the flood gates of Islamic extremists that could threaten the world as ISIS is doing now. We need to work with Assad, with Iran and with all those countries and groups who have been fighting ISIS.",isis,A1658-P,isis,0,1,13570,12631449,"[[""assad"", ""dictator"", ""..."", ""part"", ""world"", ""needs""], [""iraq"", ""fell"", ""apart"", ""removed"", ""saddam"", ""husein"", ""..."", ""result"", ""sunni"", ""insurgency"", ""began"", ""al"", ""quaeda"", ""reincarnated"", ""isis"", ""born"", ""..."", ""saddam"", ""'s"", ""absence""], [""war"", ""iraq"", ""mistake"", ""war"", ""libya"", ""mistake"", ""..."", ""must"", ""repeat"", ""mistakes"", ""syria""], [""tyrants"", ""like"", ""assad"", ""keeps"", ""extremists"", ""control""], [""culture"", ""middle"", ""east"", ""needs"", ""dictators"", ""keep"", ""extremists"", ""check"", ""..."", ""removing"", ""dictators"", ""open"", ""flood"", ""gates"", ""islamic"", ""extremists"", ""could"", ""threaten"", ""world"", ""isis""], [""need"", ""work"", ""assad"", ""iran"", ""countries"", ""groups"", ""fighting"", ""isis""]]","[[""NNP"", ""NN"", "":"", ""NN"", ""NN"", ""VBZ""], [""NNP"", ""VBD"", ""RB"", ""VBD"", ""NNP"", ""NNP"", "":"", ""NN"", ""JJ"", ""NN"", ""VBD"", ""NNP"", ""NNP"", ""VBD"", ""NNP"", ""VBN"", ""NFP"", ""NNP"", ""POS"", ""NN""], [""NN"", ""NNP"", ""NN"", ""NN"", ""NNP"", ""NN"", "":"", ""MD"", ""VB"", ""NNS"", ""NNP""], [""NNS"", ""IN"", ""NNP"", ""VBZ"", ""NNS"", ""NN""], [""NN"", ""JJ"", ""NN"", ""VBZ"", ""NNS"", ""VBP"", ""NNS"", ""NN"", ""NFP"", ""VBG"", ""NNS"", ""VB"", ""NN"", ""NNS"", ""JJ"", ""NNS"", ""MD"", ""VB"", ""NN"", ""NNP""], [""VBP"", ""VB"", ""NNP"", ""NNP"", ""NNS"", ""NNS"", ""VBG"", ""NNP""]]",assad dictator ... part world needs. iraq fell apart removed saddam husein ... result sunni insurgency began al quaeda reincarnated isis born ... saddam 's absence. war iraq mistake war libya mistake ... must repeat mistakes syria. tyrants like assad keeps extremists control. culture middle east needs dictators keep extremists check ... removing dictators open flood gates islamic extremists could threaten world isis. need work assad iran countries groups fighting isis,"[""isi""]",isi,1,1
Sheila,Those banks have FREE USE OF OUR MONEY for weeks and months and years on end. Their business model is supposed to involve lending that money out at interest and generating profits that way. Fees? What do they need to charge fees for? Greedy bums!,fees,A1625-P,fee,0,3,3748,6102433,"[[""banks"", ""free"", ""use"", ""money"", ""weeks"", ""months"", ""years"", ""end""], [""business"", ""model"", ""supposed"", ""involve"", ""lending"", ""money"", ""interest"", ""generating"", ""profits"", ""way""], [""fees""], [""need"", ""charge"", ""fees""], [""greedy"", ""bums""]]","[[""NNS"", ""JJ"", ""NN"", ""NN"", ""NNS"", ""NNS"", ""NNS"", ""NN""], [""NN"", ""NN"", ""VBN"", ""VB"", ""VBG"", ""NN"", ""NN"", ""VBG"", ""NNS"", ""NN""], [""NNS""], [""VB"", ""VB"", ""NNS""], [""JJ"", ""NNS""]]",banks free use money weeks months years end. business model supposed involve lending money interest generating profits way. fees. need charge fees. greedy bums,"[""fee""]",fee,1,1
Laura,"My indoor cats love scratching stuff. Therefore we have scratching posts, cardboard scratching rectangles / circles / squares, next to every piece of furniture we care about. Cats almost never scratch on furniture as they prefer these things. Really, there's no reason to de-claw.",your cat,A860-P,cat,0,3,2045,17014181,"[[""indoor"", ""cats"", ""love"", ""scratching"", ""stuff""], [""therefore"", ""scratching"", ""posts"", ""cardboard"", ""scratching"", ""rectangles"", ""circles"", ""squares"", ""next"", ""every"", ""piece"", ""furniture"", ""care""], [""cats"", ""almost"", ""never"", ""scratch"", ""furniture"", ""prefer"", ""things""], [""really"", ""'s"", ""reason"", ""de"", ""claw""]]","[[""JJ"", ""NNS"", ""VBP"", ""VBG"", ""NN""], [""RB"", ""VBG"", ""NNS"", ""JJ"", ""NN"", ""NNS"", ""NNS"", ""NNS"", ""RB"", ""DT"", ""NN"", ""NN"", ""VBP""], [""NNS"", ""RB"", ""RB"", ""VBP"", ""NN"", ""VBP"", ""NNS""], [""RB"", ""VBZ"", ""NN"", ""NN"", ""NN""]]",indoor cats love scratching stuff. therefore scratching posts cardboard scratching rectangles circles squares next every piece furniture care. cats almost never scratch furniture prefer things. really 's reason de claw,"[""cat""]",cat,1,1
Falcon,"As long as the US continues to advocate a two-state solution, it will be perceived as pro-Israeli. For the occupation of Palestine to be reversed, and for the apartheid to end, a much more radical solution is needed, namely a one-state solution with equal rights for jews and arabs. This is seen as a major blind spot in US foreign policy. There seems to be no concerted effort to end the oppression of Palestinians. Why not? Everyone assumes that the pro-jewish lobby would never countenance that sort of change. So the impasse continues ad infinitum.",israel,A2187-P,palestinian occupation,0,3,8302,6954416,"[[""long"", ""us"", ""continues"", ""advocate"", ""two"", ""state"", ""solution"", ""perceived"", ""pro"", ""israeli""], [""occupation"", ""palestine"", ""reversed"", ""apartheid"", ""end"", ""much"", ""radical"", ""solution"", ""needed"", ""namely"", ""one"", ""state"", ""solution"", ""equal"", ""rights"", ""jews"", ""arabs""], [""seen"", ""major"", ""blind"", ""spot"", ""us"", ""foreign"", ""policy""], [""seems"", ""concerted"", ""effort"", ""end"", ""oppression"", ""palestinians""], [""everyone"", ""assumes"", ""pro"", ""jewish"", ""lobby"", ""would"", ""never"", ""countenance"", ""sort"", ""change""], [""impasse"", ""continues"", ""ad"", ""infinitum""]]","[[""RB"", ""NNP"", ""VBZ"", ""VB"", ""CD"", ""NN"", ""NN"", ""VBN"", ""JJ"", ""JJ""], [""NN"", ""NNP"", ""VBN"", ""NN"", ""VB"", ""RB"", ""JJ"", ""NN"", ""VBN"", ""RB"", ""CD"", ""NN"", ""NN"", ""JJ"", ""NNS"", ""NNPS"", ""NNS""], [""VBN"", ""JJ"", ""JJ"", ""NN"", ""NNP"", ""JJ"", ""NN""], [""VBZ"", ""JJ"", ""NN"", ""VB"", ""NN"", ""NNPS""], [""NN"", ""VBZ"", ""JJ"", ""JJ"", ""NN"", ""MD"", ""RB"", ""VB"", ""NN"", ""NN""], [""NN"", ""VBZ"", ""NN"", ""NN""]]",long us continues advocate two state solution perceived pro israeli. occupation palestine reversed apartheid end much radical solution needed namely one state solution equal rights jews arabs. seen major blind spot us foreign policy. seems concerted effort end oppression palestinians. everyone assumes pro jewish lobby would never countenance sort change. impasse continues ad infinitum,"[""palestinian"", ""occupation""]",palestinian occupation,1,0
Michael,"What is the motivation of people who lobby Congress to strengthen the patent monopoly? Is it the public good? Not likely. Like extending the copyright term to life of the author plus 80 years, does that fulfill the constitutional rationale to ""promote the Progress of Science and useful Arts?"" It's ironic that since individual inventors are now asserting patents more against corporations, Congress and the President are up in arms about patent ""trolls."" Myriad seems the biggest ""troll"" of all, blocking research and testing. Patent were fine when they lead to high pharmaceutical company profits and kept small players without patent portfolios to cross license out of markets, but patents become a problem when inventors sue companies?",genes,A903-P,patent monopolies,0,2,8419,9182664,"[[""motivation"", ""people"", ""lobby"", ""congress"", ""strengthen"", ""patent"", ""monopoly""], [""public"", ""good""], [""likely""], [""like"", ""extending"", ""copyright"", ""term"", ""life"", ""author"", ""plus"", ""80"", ""years"", ""fulfill"", ""constitutional"", ""rationale"", ""promote"", ""progress"", ""science"", ""useful"", ""arts""], [""'s"", ""ironic"", ""since"", ""individual"", ""inventors"", ""asserting"", ""patents"", ""corporations"", ""congress"", ""president"", ""arms"", ""patent"", ""trolls""], [""myriad"", ""seems"", ""biggest"", ""troll"", ""blocking"", ""research"", ""testing""], [""patent"", ""fine"", ""lead"", ""high"", ""pharmaceutical"", ""company"", ""profits"", ""kept"", ""small"", ""players"", ""without"", ""patent"", ""portfolios"", ""cross"", ""license"", ""markets"", ""patents"", ""become"", ""problem"", ""inventors"", ""sue"", ""companies""]]","[[""NN"", ""NNS"", ""VBP"", ""NNP"", ""VB"", ""NN"", ""NN""], [""JJ"", ""NN""], [""JJ""], [""IN"", ""VBG"", ""NN"", ""NN"", ""NN"", ""NN"", ""CC"", ""CD"", ""NNS"", ""VB"", ""JJ"", ""NN"", ""VB"", ""NNP"", ""NNP"", ""JJ"", ""NNS""], [""VBZ"", ""JJ"", ""IN"", ""JJ"", ""NNS"", ""VBG"", ""NNS"", ""NNS"", ""NNP"", ""NNP"", ""NNS"", ""NN"", ""NNS""], [""NNP"", ""VBZ"", ""JJS"", ""NN"", ""VBG"", ""NN"", ""NN""], [""NN"", ""JJ"", ""VBP"", ""JJ"", ""JJ"", ""NN"", ""NNS"", ""VBD"", ""JJ"", ""NNS"", ""IN"", ""NN"", ""NNS"", ""VB"", ""NN"", ""NNS"", ""NNS"", ""VBP"", ""NN"", ""NNS"", ""VBP"", ""NNS""]]",motivation people lobby congress strengthen patent monopoly. public good. likely. like extending copyright term life author plus 80 years fulfill constitutional rationale promote progress science useful arts. 's ironic since individual inventors asserting patents corporations congress president arms patent trolls. myriad seems biggest troll blocking research testing. patent fine lead high pharmaceutical company profits kept small players without patent portfolios cross license markets patents become problem inventors sue companies,"[""patent"", ""monopoly""]",patent monopoly,1,1
thanuat,Does anyone really believe that an independent Palestinian state would remain peaceful or intact for very long? What are the odds of another meltdown in that state in a region that is in chaos at the moment? How would minorities be treated in such a state? What are the odds of it being undermined by fundamentalists? Just asking.,a palestinian state,A2126-P,palestine,0,3,16726,13082065,"[[""anyone"", ""really"", ""believe"", ""independent"", ""palestinian"", ""state"", ""would"", ""remain"", ""peaceful"", ""intact"", ""long""], [""odds"", ""another"", ""meltdown"", ""state"", ""region"", ""chaos"", ""moment""], [""would"", ""minorities"", ""treated"", ""state""], [""odds"", ""undermined"", ""fundamentalists""], [""asking""]]","[[""NN"", ""RB"", ""VB"", ""JJ"", ""JJ"", ""NN"", ""MD"", ""VB"", ""JJ"", ""JJ"", ""JJ""], [""NNS"", ""DT"", ""NN"", ""NN"", ""NN"", ""NN"", ""NN""], [""MD"", ""NNS"", ""VBN"", ""NN""], [""NNS"", ""VBN"", ""NNS""], [""VBG""]]",anyone really believe independent palestinian state would remain peaceful intact long. odds another meltdown state region chaos moment. would minorities treated state. odds undermined fundamentalists. asking,"[""palestine""]",palestine,1,0
WJH,I'm not sympathetic to felons but there are many with essentially minor possession convictions who are felons for no good reason. Any attempt to exclude felons has to take the deeply racist nature of drug enforcement into account. Aside form that sticking point I don't believe that felons should vote.,felons,A4985-P,lack of sympathy to felons,0,3,17899,18308572,"[[""'m"", ""sympathetic"", ""felons"", ""many"", ""essentially"", ""minor"", ""possession"", ""convictions"", ""felons"", ""good"", ""reason""], [""attempt"", ""exclude"", ""felons"", ""take"", ""deeply"", ""racist"", ""nature"", ""drug"", ""enforcement"", ""account""], [""aside"", ""form"", ""sticking"", ""point"", ""n't"", ""believe"", ""felons"", ""vote""]]","[[""VBP"", ""JJ"", ""NNS"", ""JJ"", ""RB"", ""JJ"", ""NN"", ""NNS"", ""NNS"", ""JJ"", ""NN""], [""NN"", ""VB"", ""NNS"", ""VB"", ""RB"", ""JJ"", ""NN"", ""NN"", ""NN"", ""NN""], [""RB"", ""NN"", ""VBG"", ""NN"", ""RB"", ""VB"", ""NNS"", ""VB""]]",'m sympathetic felons many essentially minor possession convictions felons good reason. attempt exclude felons take deeply racist nature drug enforcement account. aside form sticking point n't believe felons vote,"[""lack"", ""sympathy"", ""felon""]",lack sympathy felon,1,0
Tony Silver,Zionist jews and their supporters were responsible for Palestinian suffering. But the jews have violently determined the fate of Palestinian people and they were and still responsible for their misery and suffering. Palestinian next generations will remember and will never forget or forgive.,israel,A2199-P,israel,0,1,11495,6954462,"[[""zionist"", ""jews"", ""supporters"", ""responsible"", ""palestinian"", ""suffering""], [""jews"", ""violently"", ""determined"", ""fate"", ""palestinian"", ""people"", ""still"", ""responsible"", ""misery"", ""suffering""], [""palestinian"", ""next"", ""generations"", ""remember"", ""never"", ""forget"", ""forgive""]]","[[""JJ"", ""NNS"", ""NNS"", ""JJ"", ""JJ"", ""NN""], [""NNPS"", ""RB"", ""VBN"", ""NN"", ""JJ"", ""NNS"", ""RB"", ""JJ"", ""NN"", ""NN""], [""JJ"", ""JJ"", ""NNS"", ""VB"", ""RB"", ""VB"", ""VB""]]",zionist jews supporters responsible palestinian suffering. jews violently determined fate palestinian people still responsible misery suffering. palestinian next generations remember never forget forgive,"[""israel""]",israel,1,0
John Martin,"Language study is about more than language study; it has long been and remains at the heart of the humanistic disciplines. This is the case, because it is seems impossible to understand how meaning is made with language without having studied a language other than one's own. To encounter a word or a phrase we don't understand is often the very first step in making sense of a culture other than our own, whether a contemporary culture or one that existed in the different past. Studying a language, moreover, helps us understand better who we are by recognizing that there are ideas that we can't quite express in our own tongue. And even if we make good progress in the study of a language other than our own, we are constantly reminded of how little we in fact understand about another tongue, another system of thought, a foreign vocabulary. Without this requirement colleges and universities will become increasingly untethered from a practice that has done as much as any other single practice to expand our sense that it is no mean feat to make sense of someone born in a land or in a time other than our own.",mandatory in college,A4121-P,mandatory in college,1,1,15958,20930021,"[[""language"", ""study"", ""language"", ""study"", ""long"", ""remains"", ""heart"", ""humanistic"", ""disciplines""], [""case"", ""seems"", ""impossible"", ""understand"", ""meaning"", ""made"", ""language"", ""without"", ""studied"", ""language"", ""one"", ""'s""], [""encounter"", ""word"", ""phrase"", ""n't"", ""understand"", ""often"", ""first"", ""step"", ""making"", ""sense"", ""culture"", ""whether"", ""contemporary"", ""culture"", ""one"", ""existed"", ""different"", ""past""], [""studying"", ""language"", ""moreover"", ""helps"", ""us"", ""understand"", ""better"", ""recognizing"", ""ideas"", ""ca"", ""n't"", ""quite"", ""express"", ""tongue""], [""even"", ""make"", ""good"", ""progress"", ""study"", ""language"", ""constantly"", ""reminded"", ""little"", ""fact"", ""understand"", ""another"", ""tongue"", ""another"", ""system"", ""thought"", ""foreign"", ""vocabulary""], [""without"", ""requirement"", ""colleges"", ""universities"", ""become"", ""increasingly"", ""untethered"", ""practice"", ""done"", ""much"", ""single"", ""practice"", ""expand"", ""sense"", ""mean"", ""feat"", ""make"", ""sense"", ""someone"", ""born"", ""land"", ""time""]]","[[""NN"", ""NN"", ""NN"", ""NN"", ""RB"", ""VBZ"", ""NN"", ""JJ"", ""NNS""], [""NN"", ""VBZ"", ""JJ"", ""VB"", ""VBG"", ""VBN"", ""NN"", ""IN"", ""VBN"", ""NN"", ""PRP"", ""POS""], [""VB"", ""NN"", ""NN"", ""RB"", ""VB"", ""RB"", ""JJ"", ""NN"", ""VBG"", ""NN"", ""NN"", ""IN"", ""JJ"", ""NN"", ""NN"", ""VBD"", ""JJ"", ""NN""], [""VBG"", ""NN"", ""RB"", ""VBZ"", ""PRP"", ""VB"", ""JJR"", ""VBG"", ""NNS"", ""MD"", ""RB"", ""RB"", ""VB"", ""NN""], [""RB"", ""VBP"", ""JJ"", ""NN"", ""NN"", ""NN"", ""RB"", ""VBN"", ""JJ"", ""NN"", ""VBP"", ""DT"", ""NN"", ""DT"", ""NN"", ""NN"", ""JJ"", ""NN""], [""IN"", ""NN"", ""NNS"", ""NNS"", ""VB"", ""RB"", ""JJ"", ""NN"", ""VBN"", ""JJ"", ""JJ"", ""NN"", ""VB"", ""NN"", ""JJ"", ""NN"", ""VB"", ""NN"", ""NN"", ""VBN"", ""NN"", ""NN""]]",language study language study long remains heart humanistic disciplines. case seems impossible understand meaning made language without studied language one 's. encounter word phrase n't understand often first step making sense culture whether contemporary culture one existed different past. studying language moreover helps us understand better recognizing ideas ca n't quite express tongue. even make good progress study language constantly reminded little fact understand another tongue another system thought foreign vocabulary. without requirement colleges universities become increasingly untethered practice done much single practice expand sense mean feat make sense someone born land time,"[""mandatory"", ""college""]",mandatory college,1,0
